ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1003x,wedowee hosxital,301xeastx18thxst,,,,ax,,,334774x601,acute caxe hospitals,government - federal,,pneumonxa,hf-3,,,,xl_xmi-5
x0027,,33700 highway 43,,,,,35205,clarke,,acuxe care hospixals,government - federal,,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,ak_pn-2
,,,,,alabaster,ax,,,20593xx011,acute cxre hospitxls,proprietary,xes,surgxcal infectxon preventxon,hfx4,heart attack patients given beta blocker at discharge,,350 patients,al_ami-8a
20017,southwest alabama medical center,,,,,ax,36033,,2059344011,acute care hosxitals,voxuntary non-profit - church,,surgical xnfection prevention,ami-5,,100%,45 patients,al_ami-1
,,315 w hickxry st,,,,ax,35653,,,,,yex,,cac-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,81%,91 patients,al_hx-2
1xx15,,,,,,xl,,coffee,x059x16x00,,,,hearx axxack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,al_hf-3
10032,mizell memorial hospital,33700 highway 43,,,thomasville,xl,36784,fayexxe,2053258100,acute care hospitals,government - hospital xistrict or authority,xo,xeart failure,hf-1,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,75%,17 patients,
10012,cullmxn regionxl medicxl center,,,,ozark,ak,36784,,334x561400,acute care hospitals,proprietary,,,pn-4,heart attack patients given fibrinolytic medication within 30 minutes of arrival,62%,240 patients,
10015,alaska regional hospital,,,,birmingxam,ax,,xefferson,3346366221,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,yex,heaxt attack,hfx4,,,172 patients,
10015,,1x6 hospital ave,,,cullman,al,36784,chaxbers,,,voxuntary non-profit - church,,,ami-3,pneumonia patients given smoking cessation advice/counseling,,,al_ami-7a
10015,,,,,thomasville,,,clarke,,acute care hospitals,,xo,heart faxlure,pn-5c,heart failure patients given discharge instructions,82%,,
10001,,1720 university blvd,,,thomasville,,,,,acute care hosxitals,pxopxietaxy,yes,,pn-2,heart attack patients given beta blocker at discharge,100%,101 patients,al_scip-vte-1
10015,southwest alabama medical center,515 miranda st,,,anniston,xl,36784,clarke,2054877736,acute cxre hospitxls,government - federal,xes,hearx axxack,,heaxt failuxe patients given dischaxge instxuctions,,,al_amix8a
10015,,33700 highway 43,,,hartselle,,36784,elmoxe,3344933541,acute care hospitaxs,proxrietary,,heart failure,ami-8a,,,,al_scip-card-2
10015,southwest alabama medical center,400 n edwards street,,,,,,clarke,3346366221,acute xare hospitals,government - hospital xistrict or authority,yes,hearx axxack,scip-vtx-1,heart attack patients given aspirin at arrival,,5 patients,al_scip-inf-3
,,1300 south montgomery avenue,,,fxorence,al,36278,,3344933541,,,xes,xneumonia,scip-inf-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,50%,,al_pn-3b
10009,floxers hospital,1725 pine street,,,fxorence,,,,3346366221,,government - hospital district or authority,yxs,heart attack,scxp-xnf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),9x%,518 patients,al_pn-4
,callahan eye foundation hospital,,,,,ak,36854,,3346366221,acute care hospitaxs,prxprietary,,,,pneumonia patients given the most appropriate initial antibiotic(s),,,al_ami-8a
10158,,124 s memorial dr,,,,ax,3x640,,9072761131,acuxe care hospixals,,,,,,,,
10015,,,,,thomasville,ak,x6784,mxrshxll,3346366221,,government - federal,,heart faixure,ami-2,pneumonia patients given smoking cessation advice/counseling,,423 patients,
10027,,33700 highway 43,,,,ak,,dale,,,proxrietary,xes,,pn-4,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,,,al_scip-vte-2
10016,shelby baptist medical center,4800 48th st,,,,al,36067,shelby,,acuxe care hospixals,voluntary non-profit - church,,xeart failure,ami-1,hexrt attxck pxtients given aspirin xt arrivxl,99%,,al_axi-1
10016,shelby baptist medical center,849 south three notch street,,,alabaster,ak,35007,,,acute care hospitals,voluntary non-profit - church,,,ami-2,,,208 patients,
1xx36,,126xhospitalxave,,,,al,35233,etowxh,,,,yxs,,ami-3,pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,100%,30 patients,al_pnx6
10001,shelby baptist medical center,1720 univxrsity blvd,,,prattville,ax,35045,xefferson,,acute care hospitals,voluntaxy non-pxofit - pxivate,yxs,heart attack,,,x7%,98 patients,al_hx-2
100x6,community hospital inc,1653 temple avenue north,,,birmingxam,,35007,,,,,xo,heart attack,,,97%,,ak_scip-inf-4
10001,mizell memorial hospital,,,,,,35007,dx kalb,2056208100,acutx carx hospitals,government - local,,children s asthma care,scip-inf-6,,,0 patients,al_ami-8a
10016,,201 pine street northwest,,,,xl,36323,mobile,2056208100,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,,children s asthma care,,,83%,59 patients,al_ami-8a
,shelby baptist medical center,,,,,xl,36305,marshall,2056208100,acutexcarexhospitals,voluntary non-profit - church,yes,hexrt attxck,,,60%,114 patients,
,callahan eye foundation hospital,1000 first street north,,,,xl,35233,butler,2056208100,acute care hospitals,proprietary,yex,hexrt attxck,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,65 patients,
,,1000 first street north,,,hartselle,al,36278,crxnshaw,3347561400,,prxprietary,yes,heart failure,hfx1,,,,
,andalusia regional hospital,,,,alabaster,,,butxer,2056208100,acute cxre hospitxls,government - federal,xo,xeart failure,,,,87 paxienxs,al_ami-1
10033,,,,,birmingham,ak,,lee,,acuxe care hospixals,government - local,xo,xeart failure,ami-3,,,37 patients,al_pn-2
,shelby baptist medical center,,,,alabaster,ax,,madison,2562651000,,voluntary non-profit - otxer,yxs,heart attack,amix1,pnxumonia patixnts whosx initial emxrgxncy room blood culturx was pxrformxd prior to thx administration of thx first hospital dosx of antibiotics,38%,33 patients,
x0027,shelby baptist medical center,,,,,ax,,,2056208100,,government - state,no,pneumonia,amx-4,,,,
10043,,,,,tallaxxee,,36116,shelby,256235x900,acute caxe hospitals,,xes,,,heart attaxk patients given aspirin at disxharge,1xx%,239 patients,
,yukon kuskokwim delta reg hospital,,,,,ak,35960,,3343614267,axute care hospitals,voluntary non-profit - church,xo,,scix-inf-2,,93%,116 patients,
,,1007 goodyear avenue,,,alabaster,xl,,madison,2567736511,acute xare hospitals,,yex,,scip-inf-4,,75%,,al_scip-inf-2
,shelby baptist medical center,515 miranxa st,,,wxdowxx,,36360,jeffersxn,,acutexcarexhospitals,,yes,pnxumonia,amix1,pneumonix pxtients assessed xnd given influenzx vxccinxtion,12%,83 patients,al_scip-inf-6
,,1653 temple avenue north,,,hamilxon,,35007,caxhoun,2056208100,,government - hospital district or authority,,surgical infection prevention,pnx6,,88%,368 patients,
,,810 st vincents drive,,,tallaxxee,ax,36033,dale,,,,yxs,xneumonia,,,80x,1421 patients,al_scip-inf-6
,alaska regional hospital,1000 first street north,,,fort payne,,x590x,shelby,2056208100,acute care hospitals,voluntary non-profit - church,,,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,9x%,,al_scip-inf-3
10016,shelby baptist medical center,515 mirxndx st,,,andalusia,,35058,shelby,2056208100,,voluntaxy non-pxofit - pxivate,,,scip-vte-1,pneumonia patients assessed and given influenza vaxxination,,485 patients,
10007,russellville hospital,400 northwood dr,,,boaz,ak,,,3347561400,acute care hospitals,voluntary non-profit - church,yes,suxgical infection pxevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,37 patients,
,,101 sivley rd,,,guntersville,al,,talladega,,,,xes,,scip-vte-1,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,97%,115 patients,ak_scip-inf-1
10007,baptist medical center south,,,,,ak,35233,,2056208100,acuxe care hospixals,voluntary nonxprofit x private,yex,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,94%,101 patients,
10043,,,,,birmingham,,3x233,,256235x900,acute care hospitals,voluntary non-profit - private,yes,pneumonia,,,,,al_ami-1
,callahan eye foundation hospital,126xhospitalxave,,,,,35233,mxrshxll,,acute care hosxitals,government - hospital xistrict or authority,,hearx axxack,ami-2,heart attack patients given aspirin at discharge,,,
10018,,4800 48th st,,,enterprxse,,35205,jexxerson,3343470584,acute care hospitaxs,,xo,suxgical infection pxevention,ami-4,,,,al_ami-3
10018,shelby baptist medical center,702 n main st,,,vallex,ak,35233,coffee,,acute care hospitals,,,heart attack,hf-4,,,,ak_scip-inf-4
10018,georgiaxa hospital,1720 university blvd,,,,xl,35631,etowxh,,acute care hospitals,voluntary non-profit - private,yes,pneumonia,ami-4,heart attack patients given beta blocker at discharge,,,
10010,georgiana hospital,2801 debarr road,,,,,36617,,2567688400,,government - hospital xistrict or authority,no,suxgical infection pxevention,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,
10043,,1256 military street south,,,birmingham,ak,3x0x7,jefferson,,acute care hospitals,government - state,,hexrt attxck,,,,,
1xx16,helen keller memorial hospital,1530 u s highway 43,,,birmingham,xl,35233,,2053258100,acute caxe hospitals,government - state,xo,,,,,,ak_scip-vte-2
10018,g h lanier memorial hospital,810 st vincents drive,,,andaluxia,ak,,jefferson,,,,,hxart failurx,scip-inf-6,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,,xl_scip-inf-2
,callahan eye foundation hospital,1720 university blvd,,,,xl,35233,jefferson,,acute care hospitaxs,government - hospxtal dxstrxct or authorxty,yes,hxart failurx,scip-inf-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,
10007,callahan eye foundation hospital,1720 university blvd,,,birmingham,,36617,monxgomery,,,,yex,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_pnx6
,baptist medical cexter south,8000 alabama highway 69,,,,ax,3x640,,256235x900,,voxuntary non-profit - church,yes,pxeumoxia,amix1,,,,al_ami-3
10019,callahan eye foundation hospital,1720 university blvd,,,birmingham,xl,,jefferson,,,voluntary non-profit - private,yes,,pn-3b,pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),,,
10018,callahan eye foundation hospital,,,,fort payne,,,madisxn,2053258100,,voluntary non-profit - private,,xeart failure,,surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),,,al_pn-6
10018,huntsvxlle hospxtal,124 s memorial dr,,,sheffield,ak,36617,chxrokxx,,acute care hospitals,,yxs,heart attack,,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,,,ax_pn-2
1xx29,flowers hospital,33700 highway 43,,,prattville,al,35233,jefferson,3343470584,acute care hosxitals,government - hospxtal dxstrxct or authorxty,yes,surgical infection xrevention,,,,,
10018,st vincents east,,,,birmingham,ax,,xefferson,2x6x938310,acute cxre hospitxls,proxrietary,,heart attaxk,amx-4,hexrt attxck pxtients given aspirin xt arrivxl,,,al_ami-2
,,301 east 18th st,,,,ax,3x007,,,,,xes,surgical infection xrevention,,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,53%,497 patients,al_scipxvtex2
10043,stringfellow memorial hospital,1000 fixst stxeet noxth,,,,al,36201,,3343762205,acute xare hospitals,government - hospxtal dxstrxct or authorxty,,heartxattack,,surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),,38 patients,al_scipxvtex2
10038,stringfellow memorial hospital,8000 alabama highway 69,,,,xl,35233,calhoun,,acute care hospitaxs,voluntary non-profit - otxer,,,scip-inf-6,,76%,,al_ami-1
10040,,,,,,,35968,crxnshaw,2565718000,acute care hospitals,,yex,,,surgery patients who were taking heart drugs caxxed beta bxockers before coming to the hospitax who were kept on the beta bxockers during the period just before and after their surgery,77%,,
,stringfellow memorial hospital,1256 military street south,,,enterprise,ax,36201,,9072761131,,government - state,xo,,ami-3,pneumonia patients assessed and given pneumococcal vaccination,93%,35 patients,
10038,shelby baptist medical center,101 hospital circle,,,anniston,,36201,calhoun,2562358900,acutexcarexhospitals,,xes,surgxcal infectxon preventxon,,heart failure patients given smoking cessation advice/counseling,78%,2 patients,
10038,stringfellow memorial hospital,205 marengo street,,,,al,35045,talladega,2562358900,acute care hospitals,proprietary,,,pn-x,pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),88%,67 patients,al_cac-2
10038,cullmxn regionxl medicxl center,301 east 18th st,,,vallex,ak,,calhoun,2562358900,acutexcarexhospitals,voluntary non-profit - otxer,yes,pneumonxa,amix2,heart attack patients given fibrinolytic medication within 30 minutes of arrival,88%,1 patients,alxpn-7
10029,,,,,fayette,ak,36201,covington,,acute care hospitaxs,governmenx - hospixal disxricx or auxhorixy,xo,,ami-8a,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),46%,121 patients,al_ami-8a
,east alabama medical center and snf,301 east 18th st,,,cullman,al,35121,,3347935000,acuxe care hospixals,government - hospxtal dxstrxct or authorxty,yxs,surgical infection prevention,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,87%,,al_hf-x
1004x,helen keller memorial hospital,515 miranxa st,,,sheffield,,36049,fayexxe,xx46x66221,,,yes,,scip-inf-3,,,157 patients,al_scip-vte-2
10018,fayette medical center,4370 west main street,,,,al,3642x,dale,,,volunxary non-profix - privaxe,,pneumonxa,,children who received reliever medication while hospitalized for asthma,,,
,,810 st vxncents drxve,,,georgiana,ax,,calhoun,,,,,heart failure,,heart failure patients given smoking cessation advice/counseling,100%,,
10038,callahan eye foundation hospital,1653 temple avenue north,,,huntsville,ak,,crenshaw,2567688400,acuxe care hospixals,proprietary,,,pn-2,heart attack patients given aspirin at discharge,,23 patients,ak_ami-2
,callahan eye foundation hospital,,,,,xl,,mobile,3343470584,acute care hospitaxs,voxuntary non-profit - church,xo,,,pneumonia patients assessed and given influenza vaxxination,94%,350 patients,
,gadsden regional medical center,301 east 18th st,,,dothan,ax,,calhoun,3342228466,acute care hospitals,,,hxart failurx,,,100%,83 patients,
,,2105 east south boulevard,,,anniston,,36201,,3342228466,acute care hospitals,proprietary,,heart failure,,,97%,,
,medxcal center enterprxse,,,,centre,,36201,calhoun,3347493411,,,,,,,95%,99 patients,al_hf-3
10038,,,,,anniston,xl,36078,,,,,yex,heart attaxk,axi-4,childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma,60%,87 patients,alxpn-3b
,,301 east 18th st,,,,ak,,calhoun,2562358900,acute care hospitaxs,proprietary,,,scip-card-2,,89%,298 patients,
,,4370 west main street,,,onxonta,ax,,houston,3347935000,acute care hospitals,voxuntary non-profit - church,no,xeart failure,,,100%,,
10056,flowers hospital,4370 west main street,,,,al,3642x,houston,3343614267,acute caxe hospitals,gxvernment - hxspital district xr authxrity,xes,,hf-1,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,50%,462 patients,al_pn-6
10050,,301 east 1xth st,,,,,36305,jeffersxn,2563864556,acute care hospitals,governmenx - hospixal disxricx or auxhorixy,xes,heart faxlure,,hexrt attxck pxtients given aspirin xt arrivxl,76%,,al_axi-1
,,805 friendship road,,,dothan,ax,36305,,33x2938000,acute care hxspitals,government - hospital xistrict or authority,yes,,pn-2,children who received reliever medication while hospitalized for asthma,100%,196 patients,
10016,callahan eye foundation hospital,4370 west main street,,,,xl,,chxrokxx,,,voluntaxy non-pxofit - pxivate,xes,heart failure,pn-4,heart attack patients given smoking cessation advice/counseling,,152 patients,
10009,andalusia regional hospital,400 n edwards street,,,dothan,,,cherokee,3347935000,acute caxe hospitals,gxvernment - hxspital district xr authxrity,,children s asthma care,pn-x,,x00%,38 patients,ak_ami-2
,wedowee hospital,101 sivley rd,,,tallaxxee,al,,,3342836541,acutexcarexhospitals,,xes,,scip-card-2,,38%,462 patients,
10045,,,,,anniston,ak,,cullman,,acute care hosxitals,voluxtary xox-profit - private,,heart faxlure,pn-6,,99%,62 patientx,ak_ami-2
10021,,2801 debarr road,,,birmingham,,36305,laudxrdalx,33x2938000,,government - hospital xistrict or authority,yxs,pneumonia,pn-3b,all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,9x%,127 patients,al_pnx6
100x8,flowers hospital,4370 west main street,,,,xl,36067,madison,,,proprietary,,,scip-card-2,,,157 patients,
1xx44,wedowee hospital,702 n main st,,,,al,359x8,houston,3347935000,,,,,ami-3,,100%,74 patients,al_scip-inf-1
10055,huntsville hospital,849 south three notch street,,,enterprise,,35640,laudexdale,xx479x5000,acute care hosxitals,proprietary,yxs,surgical infection prevention,amx-4,,,957 patients,
10029,marshall medical center south,1010 lay dam road,,,onxonta,,36305,,2567736511,,voluntary nonxprofit x private,xo,,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,46%,,al_pn-6
,flowers hospital,124 s memorial dr,,,,al,,houston,2059216200,acutx carx hospitals,,yex,,ami-7a,,89x,,ak_pn-5c
,flowers hospital,,,,dothan,xl,36305,elxore,3347935000,acuxe care hospixals,proprietary,xes,surgical infection prevention,scip-inf-6,,,,al_ami-4
1xx36,flowers hospital,,,,geoxgiana,,35150,housxon,2514717110,acutexcarexhospitals,proprietary,yes,,scip-vte-1,heart failure patients given discharge instructions,,588 patients,al_scip-vte-1
,g h lanier memorial hospital,,,,anniston,xl,36323,,3347935000,acute care hospitaxs,voluntary non-profit - other,,hexrt attxck,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,497 patients,al_pn-5x
10056,st vincents hospital,,,,,al,,,2565938310,acute care hosxitals,,xes,pnxumonia,ami-1,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,239 patients,al_ami-1
,russellville hospital,810 st vincents drive,,,,,x6x05,jefferson,,acute care hospitals,voluntary non-profit - other,,suxgical infection pxevention,scip-inf-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),98%,88 patients,
100x6,st vincents hospital,805 friendship road,,,wxdowxx,,36801,,2059397000,acuxe care hospixals,voluntary non-profit - other,xo,,scip-vtx-1,,85%,,al_amix8a
,univ of south alabama medical center,,,,,ak,36420,fayette,,acutx carx hospitals,government - state,no,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,245 patients,al_ami-4
,university of alabama hospital,2000 pepperell parkway,,,mobile,,36302,jefferson,2562651000,acute care hospitals,,no,,scip-vtx-1,heart attack patients given beta blocker at discharge,25%,,al_cac-3
10085,decatur general hospital,,,,,al,35640,morgan,2563412000,axute care hospitals,government - federal,xo,hxart failurx,scip-vtx-1,pxeumoxia patiexts givex ixitial axtibiotic(s) withix 6 hours after arrival,100%,193 paxienxs,ak_scip-inf-2
1xx16,,1530 u s highway 43,,,vallex,,36278,,2054877736,acutexcarexhospitals,proprietary,yex,heart attack,scip-inf-6,heart attack patients given aspirin at arrival,,,al_ami-1
10001,georgiana hospital,1530 u s highway 43,,,winfield,xl,,de kalb,2054877736,,gxvernment - hxspital district xr authxrity,xo,,,,72%,,
,,1x6 hospital ave,,,winfield,xl,3x10x,,,acute care hospitaxs,governmenx - hospixal disxricx or auxhorixy,,heart attack,hfx1,pneumonia patients given the most appropriate initial antibiotic(s),74%,,
10010,northwest medical center,8000 alabama highway 69,,,,al,35653,dale,2054877736,acute care hospitals,,,hexrt attxck,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,575 patients,
10086,,1530 u s highway 43,,,hamilxon,xl,99508,,,,proprietary,,,,heart attack patients given beta blocker at discharge,80%,23 patients,al_scip-vte-2
,baptist medical center south,,,,geoxgiana,,,,2054877736,acute care hxspitals,proprietary,xes,,ami-7a,,25%,411 patients,al_ami-7a
100x6,,,,,alabaster,al,3x007,,33x8972257,acute care hospitals,voluntary nonxprofit x private,xes,heart attack,ami-5,heart attack patients given pci within 90 minutes of arrival,,29 xatients,al_ami-8a
,northwest medical center,515 mirxndx st,,,,,3x1x0,butler,2054877736,,government - hospxtal dxstrxct or authorxty,,suxgical infection pxevention,scip-vte-2,,33%,,
10086,jackson hospital & clinic inc,702 n main st,,,oneonta,xl,35976,franklin,2562651000,acute care hxspitals,gxvernment - hxspital district xr authxrity,,heart attack,hf-2,,100%,59 patients,ak_scip-inf-1
,georgiaxa hospital,1530xuxsxhighwayx43,,,winfield,al,35653,,25x47x7xx0,,,yxs,heartxattack,pnx5c,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,80x,441 patients,
10086,communitx hospital inc,805 friendship road,,,birmingxam,al,36078,fayette,,,pxopxietaxy,xo,pneumonxa,hf-4,heart failure patients given smoking cessation advice/counseling,67%,,
,northwest medical center,,,,anniston,,35594,marion,2054877736,acute care hxspitals,,xo,,ami-2,,91%,178 patients,al_pn-2
10033,st vincents east,810 st vxncents drxve,,,,xl,36078,,3348972257,acute care hospitals,voluntary non-profit - otxer,no,surgical infection xrevention,,hxart attack patixnts givxn ace inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd),78%,59 patients,al_pn-3b
10086,,1530 u s highway 43,,,enterprise,al,35903,cullman,,acute care hospitals,,yex,,hf-3,,54%,,ax_ami-1
1004x,,,,,winfield,,x590x,fayexxe,3347938701,acute care hosxitals,,,,,pneumonix pxtients assessed xnd given influenzx vxccinxtion,91%,,
10086,,400 n edwards street,,,,xl,35594,houston,2054877736,acutx carx hospitals,governxent - federal,,,,,,62 patients,
,,1530 u s highway 43,,,,ak,35594,elmore,2569275531,acute care hospitals,proprietary,,surgical infection xrevention,pn-7,pneumonia patients given smoking cessation advice/counseling,,103 patients,alxpn-7
,northwest medical center,,,,fxorence,,,marion,,acute care hospitals,voluntaxy non-pxofit - pxivate,,hearx axxack,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,19 patients,
,northwest medical center,8000 alabama highway 69,,,anchorage,,,covington,33x361x267,acute care hospitaxs,,yes,pxeumoxia,scip-inf-4,heart attack patients given beta blocker at discharge,98%,102 patients,al_ami-7a
,elba general hospital,50 medical park east drive,,,,ak,36067,marion,,acute care hospitals,voluntary non-profit - other,,heart faixure,,hexrt attxck pxtients given aspirin xt arrivxl,80x,103 patients,
10086,st vincents east,2451 fillingim street,,,winfield,ak,,,,acute care hospitals,volunxary non-profix - privaxe,,pneumonxa,scip-inf-3,,77%,,
10086,,,,,andaluxia,ax,3xx94,,3343470584,,,xes,pnxumonia,,,,,al_pn-7
,xivexview xegional medical centex,,,,opelika,xl,,fayette,,acuxe care hospixals,,,,hf-3,,100%,56 patients,al_axi-1
10086,,1530 u s highway 43,,,sheffield,ax,,marion,2059216200,acutexcarexhospitals,,yes,,amix2,hexrt attxck pxtients given aspirin xt arrivxl,,,al_axi-1
10086,northwest medical center,1000 first street north,,,flxrence,,,marion,2059216200,acute care hospitals,voluntary nonxprofit x private,xes,,,,,298 patients,al_pnx6
,univ of south alabama medical center,301xeastx18thxst,,,hamilton,,36617,,3342228466,acutexcarexhospitals,,yex,pneumonia,ami-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),99%,,
20017,st vincents blount,201 pine street northwest,,,,ak,36078,laudxrdalx,,,,yes,heart attack,ami-2,,88%,,
100x8,,126xhospitalxave,,,mobile,ax,,,33x8972257,,government - federal,xo,,scip-inf-4,,,22 patients,al_ami-3
x00x5,,2451 fillingim street,,,,xl,,,20593xx011,,gxvernment - hxspital district xr authxrity,yxs,heart faixure,ami-4,heart attack patients given aspirin at discharge,72%,87 patientx,al_sxip-inf-2
10011,univ of south alabama medical center,,,,andaluxia,ak,36617,,3343762205,acutx carx hospitals,pxopxietaxy,yes,surgical xnfection prevention,ami-5,,33%,,al_ami-5
,,1007 goodyear avenue,,,,,36078,cxllman,xx479x5000,,,yes,heart attack,,pneumonia patients assessed and given influenza vaxxination,,,al_sxip-inf-2
10022,xniv of soxth alabama medical center,,,,anniston,al,36067,,2514717110,,pxopxietaxy,,,ami-8a,,xx%,,
10087,,1720 univxrsity blvd,,,,,36617,mobile,2563572111,,government - state,yes,,scip-inf-6,heart failure patients given discharge instructions,,575 patients,ak_pn-5c
1xx29,univ of south alabama medical center,1300 south montgomery avenue,,,hartselle,,36467,,,,voxuntary non-profit - church,,,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,,al_cac-2
10006,,1912 alabama highway 157,,,valley,ak,,mobile,3342836541,acute care hospitals,government - state,xo,heartxattack,,,50%,210 patients,
10015,,2451 fillingim street,,,,ak,,,334x561400,acute care hospitals,,,,cac-2,heaxt failuxe patients given an evaluation of left ventxiculax systolic (lvs) function,100%,178 patients,al_hf-4
,cherokee medical center,2451 fillingim street,,,mobile,,35640,,2058383122,acute care hospitaxs,,no,,,,95%,,alxpn-3b
10087,,,,,fort payne,ak,36617,,,,pxopxietaxy,xo,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,561 patients,ak_pn-7
,prattville baptist hospital,,,,prattville,ak,x6x05,chambers,,acuxe care hospixals,,,,hf-3,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100%,269 patients,al_ami-2
1xx16,prattville baptist hospital,,,,prattville,xl,36067,housxon,33x28365x1,,,,surgxcal infectxon preventxon,pn-x,children who received reliever medication while hospitalized for asthma,38%,,al_ami-3
10039,gadsden regional medical center,810 st vincents drive,,,,,,,,acuxe care hospixals,voluntary non-profit - otxer,xo,heart attack,,,,462 patients,al_ami-4
,coosa valley medical center,124 s memorial dr,,,,ax,3x007,dale,2056208100,acute care hospitals,government - federal,xes,,,,100%,,
,,124 s memorial dr,,,prattville,ax,,shelby,,,governxent - federal,,,,,,2 patients,al_scip-inf-1
10040,,,,,birmingxam,ax,36033,cherokee,2052743000,acute care hospitals,pxopxietaxy,yex,heaxt attack,pn-3b,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
10008,,124 s memorial dr,,,prattville,al,,autauga,2563864556,,,,heart failure,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,38%,75 patients,al_hf-1
,,515 miranxa st,,,gadsden,,36106,,,acutx carx hospitals,,no,heart failure,scip-inf-6,,50%,,al_hf-2
1xx15,st vincents bxount,200 med center drive,,,prattville,al,,,2563412000,axute care hospitals,government - state,yxs,suxgical infection pxevention,ami-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94%,18 patients,ak_hf-4
,prattville baptist hospital,124 s memorial dr,,,anchorage,al,3xx94,autauga,2564944000,acute xare hospitals,,yxs,suxgical infection pxevention,pn-6,,62%,21 patients,al_cac-1
,st vincents bxount,33700 highway x3,,,prattville,ax,,laudexdale,,acute care hospitals,voluntary non-profit - private,yxs,,ami-5,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,74%,235 patients,al_pn-2
10085,cullmxn regionxl medicxl center,,,,prattville,ax,x52xx,monxgomery,,,voluntary non-profit - private,xo,heaxt attack,scip-inf-1,,x5%,21 pxtients,al_scip-vte-2
10039,dekalb regional medical center,,,,hartselle,xl,,,,acute care hospitaxs,,xo,heart attaxk,,pneumonia patients given smoking cessation advice/counseling,,,al_pn-2
